month,day,second,temp
01,22,154709,57
01,22,155208,57
01,22,155708,57
01,22,160207,57
01,22,160707,57
01,22,161206,57
01,22,161705,57
01,22,162205,57
01,22,162704,57
01,22,163203,57
01,22,163702,57
01,22,164201,57
01,22,164700,57
01,22,165159,57
01,22,165658,57
01,22,170158,57
01,22,170657,57
01,22,171156,57
01,22,171656,57
01,22,172155,57
01,22,172654,57
01,22,173154,57
01,22,173653,57
01,22,174152,57
01,22,174652,57
01,22,175152,57
01,22,175651,57
01,22,180150,57
01,22,180649,57
01,22,181148,57
01,22,181647,57
01,22,182146,57
01,22,182645,57
01,22,183144,57
01,22,183644,57
01,22,184143,57
01,22,184642,57
01,22,185141,57
01,22,185640,57
01,22,190139,57
01,22,190639,57
01,22,191140,57
01,22,191639,57
01,22,192138,57
01,22,192638,57
01,22,193140,57
01,22,193639,57
01,22,194141,57
01,22,194642,57
01,22,195144,57
01,22,195643,57
01,22,200143,57
01,22,200646,57
01,22,201147,57
01,22,201646,57
01,22,202147,57
01,22,202649,57
01,22,203150,57
01,22,203651,57
01,22,204152,57
01,22,204652,58
01,22,205152,58
01,22,205652,57
01,22,210154,57
01,22,210656,57
01,22,211155,57
01,22,211654,57
01,22,212153,57
01,22,212652,57
01,22,213153,57
01,22,213653,57
01,22,214152,57
01,22,214654,57
01,22,215157,57
01,22,215656,57
01,22,220157,57
01,22,220700,57
01,22,221202,57
01,22,221701,57
01,22,222204,57
01,22,222707,57
01,22,223207,57
01,22,223712,57
01,22,224216,57
01,22,224718,57
01,22,225217,57
01,22,225716,57
01,22,230216,57
01,22,230715,57
01,22,231215,57
01,22,231715,57
01,22,232215,57
01,22,232714,57
01,22,233214,57
01,22,233713,57
01,22,234214,57
01,22,234714,57
01,22,235213,57
01,22,235712,57
01,23,000212,57
01,23,000711,57
01,23,001211,57
01,23,001710,57
01,23,002209,57
01,23,002709,57
01,23,003208,57
01,23,003707,57
01,23,004206,57
01,23,004706,57
01,23,005205,57
01,23,005704,57
01,23,010203,57
01,23,010702,57
01,23,011203,57
01,23,011701,57
01,23,012200,57
01,23,012659,57
01,23,013158,57
01,23,013658,57
01,23,014157,57
01,23,014656,57
01,23,015155,57
01,23,015654,57
01,23,020153,57
01,23,020652,57
01,23,021151,57
01,23,021651,56
01,23,022150,56
01,23,022649,56
01,23,023148,56
01,23,023648,56
01,23,024148,56
01,23,024647,56
01,23,025147,56
01,23,025647,56
01,23,030146,56
01,23,030646,56
01,23,031144,56
01,23,031644,56
01,23,032143,56
01,23,032641,56
01,23,033141,56
01,23,033640,56
01,23,034140,56
01,23,034640,56
01,23,035139,56
01,23,035639,56
01,23,040138,56
01,23,040639,56
01,23,041138,56
01,23,041637,56
01,23,042137,56
01,23,042636,56
01,23,043135,56
01,23,043634,56
01,23,044133,56
01,23,044632,56
01,23,045132,56
01,23,045631,56
01,23,050130,56
01,23,050629,56
01,23,051129,56
01,23,051628,55
01,23,052128,55
01,23,052627,54
01,23,053127,54
01,23,053626,54
01,23,054125,54
01,23,054625,54
01,23,055124,54
01,23,055623,54
01,23,060122,54
01,23,060621,54
01,23,061121,54
01,23,061620,54
01,23,062119,53
01,23,062618,53
01,23,063118,53
01,23,063617,53
01,23,064116,53
01,23,064615,53
01,23,065114,52
01,23,065613,52
01,23,070112,52
01,23,070612,52
01,23,071111,52
01,23,071610,52
01,23,072109,52
01,23,072609,52
01,23,073108,51
01,23,073607,51
01,23,074106,51
01,23,074605,51
01,23,075105,51
01,23,075604,51
01,23,080103,51
01,23,080602,51
01,23,081101,51
01,23,081600,51
01,23,082059,51
01,23,082558,51
01,23,083057,51
01,23,083557,51
01,23,084057,51
01,23,084557,51
01,23,085055,51
01,23,085555,51
01,23,090054,51
01,23,090553,52
01,23,091053,52
01,23,091553,52
01,23,092052,52
01,23,092551,52
01,23,093050,52
01,23,093549,52
01,23,094048,52
01,23,094547,52
01,23,095047,52
01,23,095546,52
01,23,100045,52
01,23,100545,52
01,23,101044,52
01,23,101544,52
01,23,102044,52
01,23,102559,52
01,23,103058,52
01,23,103557,52
01,23,104057,53
01,23,104556,53
01,23,105055,53
01,23,105554,53
01,23,110054,53
01,23,110553,53
01,23,111052,53
01,23,111551,53
01,23,112051,53
01,23,112550,53
01,23,113049,53
01,23,113548,54
01,23,114047,54
01,23,114546,55
01,23,115046,55
01,23,115545,55
01,23,120044,55
01,23,120543,55
01,23,121043,55
01,23,121542,56
01,23,122041,56
01,23,122540,56
01,23,123040,56
01,23,123539,56
01,23,124038,56
01,23,124538,57
01,23,125037,57
01,23,125536,57
01,23,130035,57
01,23,130534,57
01,23,131034,57
01,23,131533,57
01,23,132032,57
01,23,132531,57
01,23,133030,57
01,23,133529,57
01,23,134028,57
01,23,134527,58
01,23,135026,58
01,23,135526,58
01,23,140025,58
01,23,140525,58
01,23,141024,58
01,23,141523,58
01,23,142022,59
01,23,142521,59
01,23,143020,59
01,23,143519,59
01,23,144018,59
01,23,144518,59
01,23,145017,59
01,23,145516,59
01,23,150015,59
01,23,150514,59
01,23,151014,59
01,23,151513,59
01,23,152012,59
01,23,152510,59
01,23,153009,59
01,23,153508,59
01,23,154008,58
01,23,154508,58
01,23,155007,59
01,23,155507,59
01,23,160006,59
01,23,160505,59
01,23,161005,59
01,23,161504,59
01,23,162003,58
01,23,162502,58
01,23,163001,58
01,23,163501,58
01,23,164000,58
01,23,164500,58
01,23,164959,58
01,23,165459,57
01,23,165958,58
01,23,170457,58
01,23,170956,58
01,23,171455,57
01,23,171955,57
01,23,172454,56
01,23,172953,56
01,23,173452,56
01,23,173951,55
01,23,174450,55
01,23,174950,55
01,23,175449,55
01,23,175948,54
01,23,180448,54
01,23,180947,53
01,23,181446,53
01,23,181945,53
01,23,182444,53
01,23,182943,53
01,23,183442,53
01,23,183941,52
01,23,184440,52
01,23,184939,52
01,23,185439,52
01,23,185938,52
01,23,190437,51
01,23,190936,51
01,23,191435,50
01,23,191934,50
01,23,192433,50
01,23,192932,50
01,23,193432,50
01,23,193931,50
01,23,194430,50
01,23,194929,50
01,23,195428,50
01,23,195928,50
01,23,200427,50
01,23,200926,50
01,23,201425,49
01,23,201924,49
01,23,202423,49
01,23,202922,49
01,23,203421,49
01,23,203920,49
01,23,204420,49
01,23,204919,49
01,23,205418,49
01,23,205917,49
01,23,210416,49
01,23,210915,48
01,23,211414,48
01,23,211913,48
01,23,212412,48
01,23,212912,48
01,23,213411,48
01,23,213910,48
01,23,214409,48
01,23,214909,48
01,23,215408,48
01,23,215907,48
01,23,220406,48
01,23,220906,47
01,23,221405,47
01,23,221904,47
01,23,222403,47
01,23,222903,47
01,23,223402,47
01,23,223901,47
01,23,224400,48
01,23,224900,48
01,23,225400,47
01,23,225859,47
01,23,230358,47
01,23,230858,47
01,23,231358,47
01,23,231858,47
01,23,232357,47
01,23,232856,47
01,23,233355,48
01,23,233854,48
01,23,234354,48
01,23,234853,48
01,23,235351,47
01,23,235851,47
01,24,000350,47
01,24,000849,47
01,24,001348,47
01,24,001847,47
01,24,002347,47
01,24,002846,47
01,24,003345,47
01,24,003844,47
01,24,004343,46
01,24,004842,46
01,24,005341,47
01,24,005840,47
01,24,010339,47
01,24,010838,47
01,24,011337,47
01,24,011836,47
01,24,012335,47
01,24,012834,47
01,24,013333,47
01,24,013832,47
01,24,014331,47
01,24,014830,47
01,24,015329,47
01,24,015828,47
01,24,020327,46
01,24,020827,46
01,24,021326,46
01,24,021826,46
01,24,022325,46
01,24,022824,46
01,24,023323,46
01,24,023822,46
01,24,024322,46
01,24,024821,46
01,24,025320,46
01,24,025819,46
01,24,030318,46
01,24,030817,46
01,24,031316,46
01,24,031815,46
01,24,032314,46
01,24,032813,46
01,24,033312,46
01,24,033811,46
01,24,034310,45
01,24,034809,45
01,24,035308,45
01,24,035807,45
01,24,040306,45
01,24,040805,45
01,24,041304,45
01,24,041803,45
01,24,042302,45
01,24,042801,45
01,24,043300,45
01,24,043759,44
01,24,044258,44
01,24,044757,44
01,24,045256,44
01,24,045755,44
01,24,050255,44
01,24,050753,44
01,24,051252,44
01,24,051751,44
01,24,052250,44
01,24,052749,44
01,24,053249,44
01,24,053748,44
01,24,054247,44
01,24,054746,44
01,24,055245,44
01,24,055744,44
01,24,060244,44
01,24,060743,43
01,24,061242,43
01,24,061741,43
01,24,062240,43
01,24,062739,43
01,24,063238,43
01,24,063737,44
01,24,064236,44
01,24,064735,44
01,24,065234,44
01,24,065733,44
01,24,070233,44
01,24,070731,44
01,24,071230,44
01,24,071729,44
01,24,072228,44
01,24,072727,44
01,24,073226,44
01,24,073725,44
01,24,074224,44
01,24,074723,44
01,24,075222,44
01,24,075721,44
01,24,080220,44
01,24,080718,44
01,24,081217,44
01,24,081716,44
01,24,082215,44
01,24,082714,44
01,24,083213,44
01,24,083712,44
01,24,084211,44
01,24,084710,44
01,24,085209,44
01,24,085708,44
01,24,090207,44
01,24,090706,44
01,24,091205,45
01,24,091704,45
01,24,092202,45
01,24,092702,46
01,24,093200,46
01,24,093659,46
01,24,094158,46
01,24,094658,47
01,24,095157,47
01,24,095656,47
01,24,100155,47
01,24,100654,47
01,24,101154,49
01,24,101653,49
01,24,102152,49
01,24,102651,49
01,24,103150,49
01,24,103649,49
01,24,104148,50
01,24,104647,50
01,24,105146,50
01,24,105645,51
01,24,110144,51
01,24,110643,51
01,24,111142,51
01,24,111641,51
01,24,112140,52
01,24,112638,52
01,24,113137,53
01,24,113637,53
01,24,114136,53
01,24,114634,53
01,24,115133,53
01,24,115632,54
01,24,120131,54
01,24,120630,54
01,24,121129,55
01,24,121628,55
01,24,122127,56
01,24,122626,56
01,24,123125,57
01,24,123624,57
01,24,124124,57
01,24,124623,57
01,24,125122,57
01,24,125621,58
01,24,130120,58
01,24,130619,58
01,24,131118,58
01,24,131617,58
01,24,132116,59
01,24,132615,59
01,24,133115,59
01,24,133614,59
01,24,134113,59
01,24,134612,59
01,24,135111,59
01,24,135610,60
01,24,140109,60
01,24,140609,60
01,24,141108,60
01,24,141607,60
01,24,142106,60
01,24,142605,60
01,24,143105,60
01,24,143604,61
01,24,144103,61
01,24,144602,61
01,24,145101,60
01,24,145600,60
01,24,150100,61
01,24,150558,61
01,24,151057,61
01,24,151557,61
01,24,152056,61
01,24,152556,61
01,24,153055,61
01,24,153554,61
01,24,154053,61
01,24,154553,61
01,24,155052,61
01,24,155551,61
01,24,160050,61
01,24,160549,61
01,24,161048,60
01,24,161547,60
01,24,162046,60
01,24,162545,60
01,24,163044,60
01,24,163543,60
01,24,164042,60
01,24,164542,59
01,24,165046,60
01,24,165545,59
01,24,170047,59
01,24,170550,59
01,24,171050,58
01,24,171553,58
01,24,172055,57
01,24,172555,57
01,24,173056,56
01,24,173557,56
01,24,174057,56
01,24,174558,55
01,24,175057,55
01,24,175557,55
01,24,180056,55
01,24,180556,55
01,24,181059,55
01,24,181601,54
01,24,182101,54
01,24,182600,53
01,24,183103,53
01,24,183605,53
01,24,184105,53
01,24,184604,53
01,24,185104,53
01,24,185605,53
01,24,190106,52
01,24,190608,52
01,24,191107,52
01,24,191606,52
01,24,192105,52
01,24,192605,52
01,24,193104,51
01,24,193603,51
01,24,194103,51
01,24,194602,51
01,24,195101,51
01,24,195600,50
01,24,200059,50
01,24,200600,50
01,24,201059,50
01,24,201558,50
01,24,202058,50
01,24,202557,50
01,24,203055,50
01,24,203554,50
01,24,204054,49
01,24,204553,49
01,24,205052,49
01,24,205551,49
01,24,210050,49
01,24,210550,49
01,24,211048,49
01,24,211548,49
01,24,212047,49
01,24,212546,49
01,24,213045,49
01,24,213545,49
01,24,214044,49
01,24,214543,49
01,24,215042,49
01,24,215541,49
01,24,220040,49
01,24,220540,49
01,24,221040,49
01,24,221539,49
01,24,222038,49
01,24,222537,49
01,24,223036,49
01,24,223536,49
01,24,224035,49
01,24,224533,48
01,24,225033,48
01,24,225532,48
01,24,230031,48
01,24,230530,48
01,24,231029,48
01,24,231528,48
01,24,232027,48
01,24,232527,48
01,24,233025,48
01,24,233525,48
01,24,234024,48
01,24,234523,48
01,24,235022,48
01,24,235521,48
01,25,000020,48
01,25,000519,48
01,25,001018,48
01,25,001517,48
01,25,002016,48
01,25,002515,48
01,25,003014,48
01,25,003514,48
01,25,004013,48
01,25,004512,48
01,25,005011,48
01,25,005510,48
01,25,010009,48
01,25,010508,48
01,25,011007,48
01,25,011507,48
01,25,012006,48
01,25,012505,48
01,25,013004,48
01,25,013503,48
01,25,014003,48
01,25,014502,48
01,25,015001,48
01,25,015500,48
01,25,020000,48
01,25,020459,48
01,25,020958,47
01,25,021457,47
01,25,021957,48
01,25,022456,48
01,25,022955,48
01,25,023454,48
01,25,023953,48
01,25,024452,47
01,25,024951,47
01,25,025449,47
01,25,025948,47
01,25,030447,47
01,25,030946,47
01,25,031445,47
01,25,031945,47
01,25,032443,46
01,25,032943,46
01,25,033442,46
01,25,033941,47
01,25,034440,47
01,25,034939,47
01,25,035438,47
01,25,035938,47
01,25,040437,47
01,25,040937,47
01,25,041436,47
01,25,041935,47
01,25,042434,47
01,25,042934,47
01,25,043433,47
01,25,043932,47
01,25,044431,47
01,25,044930,47
01,25,045430,47
01,25,045928,47
01,25,050427,47
01,25,050926,47
01,25,051425,47
01,25,051924,47
01,25,052423,47
01,25,052922,47
01,25,053421,47
01,25,053921,47
01,25,054420,47
01,25,054919,47
01,25,055417,47
01,25,055916,47
01,25,060415,47
01,25,060914,46
01,25,061413,47
01,25,061912,47
01,25,062412,47
01,25,062911,46
01,25,063410,46
01,25,063909,46
01,25,064408,46
01,25,064907,46
01,25,065406,46
01,25,065905,46
01,25,070404,46
01,25,070903,46
01,25,071402,46
01,25,071901,46
01,25,072400,46
01,25,072859,46
01,25,073358,46
01,25,073857,46
01,25,074356,46
01,25,074855,46
01,25,075354,46
01,25,075853,46
01,25,080352,46
01,25,080851,46
01,25,081350,46
01,25,081849,47
01,25,082348,47
01,25,082847,47
01,25,083345,47
01,25,083845,47
01,25,084343,47
01,25,084842,47
01,25,085341,47
01,25,085840,47
01,25,090339,47
01,25,090838,47
01,25,091337,47
01,25,091836,47
01,25,092335,48
01,25,092834,47
01,25,093333,48
01,25,093831,48
01,25,094331,48
01,25,094830,48
01,25,095329,49
01,25,095828,49
01,25,100327,49
01,25,100826,49
01,25,101325,49
01,25,101824,49
01,25,102323,50
01,25,102822,50
01,25,103324,50
01,25,103823,50
01,25,104322,51
01,25,104821,51
01,25,105320,51
01,25,105819,51
01,25,110318,51
01,25,110817,51
01,25,111316,51
01,25,111815,52
01,25,112314,52
01,25,112813,52
01,25,113312,52
01,25,113811,52
01,25,114311,53
01,25,114810,53
01,25,115309,53
01,25,115807,53
01,25,120307,53
01,25,120806,53
01,25,121305,53
01,25,121804,53
01,25,122303,53
01,25,122802,53
01,25,123301,53
01,25,123800,53
01,25,124259,54
01,25,124758,54
01,25,125257,54
01,25,125756,54
01,25,130255,54
01,25,130754,55
01,25,131253,55
01,25,131752,55
01,25,132252,55
01,25,132751,55
01,25,133249,55
01,25,133748,55
01,25,134247,55
01,25,134746,56
01,25,135245,56
01,25,135745,56
01,25,140244,56
01,25,140743,56
01,25,141242,56
01,25,141741,57
01,25,142240,57
01,25,142739,57
01,25,143238,57
01,25,143737,57
01,25,144236,57
01,25,144735,57
01,25,145235,57
01,25,145734,57
01,25,150232,57
01,25,150732,57
01,25,151231,57
01,25,151729,57
01,25,152228,57
01,25,152728,57
01,25,153227,57
01,25,153726,57
01,25,154225,57
01,25,154724,57
01,25,155223,57
01,25,155722,57
01,25,160221,57
01,25,160720,57
01,25,161219,56
01,25,161719,56
01,25,162218,56
01,25,162717,56
01,25,163216,56
01,25,163715,56
01,25,164214,56
01,25,164713,56
01,25,165212,56
01,25,165711,56
01,25,170210,56
01,25,170710,55
01,25,171209,55
01,25,171708,55
01,25,172207,55
01,25,172707,55
01,25,173206,55
01,25,173705,54
01,25,174204,54
01,25,174703,54
01,25,175202,54
01,25,175701,54
01,25,180201,54
01,25,180701,54
01,25,181201,54
01,25,181659,54
01,25,182158,54
01,25,182658,54
01,25,183157,54
01,25,183656,54
01,25,184156,54
01,25,184655,54
01,25,185154,54
01,25,185653,54
01,25,190152,54
01,25,190652,54
01,25,191150,54
01,25,191649,54
01,25,192148,54
01,25,192647,54
01,25,193147,54
01,25,193646,54
01,25,194145,54
01,25,194644,54
01,25,195143,54
01,25,195643,54
01,25,200142,54
01,25,200641,54
01,25,201140,54
01,25,201639,54
01,25,202139,54
01,25,202638,53
01,25,203137,53
01,25,203637,53
01,25,204137,53
01,25,204636,53
01,25,205135,53
01,25,205633,53
01,25,210132,53
01,25,210631,53
01,25,211130,53
01,25,211630,53
01,25,212129,53
01,25,212628,53
01,25,213127,53
01,25,213626,53
01,25,214125,53
01,25,214624,53
01,25,215123,53
01,25,215622,53
01,25,220121,53
01,25,220620,53
01,25,221119,52
01,25,221618,52
01,25,222117,52
01,25,222617,52
01,25,223116,52
01,25,223616,52
01,25,224115,52
01,25,230737,52
01,25,231256,52
01,25,231755,52
01,25,232254,52
01,25,232753,52
01,25,233252,52
01,25,233751,51
01,25,234250,51
01,25,234749,51
01,25,235248,51
01,25,235748,51
01,26,000246,51
01,26,000745,51
01,26,001245,51
01,26,001744,51
01,26,002244,50
01,26,002743,50
01,26,003242,50
01,26,003741,50
01,26,004240,50
01,26,004739,50
01,26,005238,50
01,26,005737,50
01,26,010236,50
01,26,010735,50
01,26,011234,50
01,26,011733,50
01,26,012232,50
01,26,012731,50
01,26,013230,50
01,26,013730,50
01,26,014229,49
01,26,014728,49
01,26,015227,49
01,26,015726,49
01,26,020225,49
01,26,020724,49
01,26,021223,49
01,26,021723,49
01,26,022222,49
01,26,022721,49
01,26,023220,49
01,26,023719,49
01,26,024218,49
01,26,025350,49
01,26,025849,49
01,26,030348,49
01,26,030847,49
01,26,031859,48
01,26,032358,48
01,26,032857,48
01,26,033357,48
01,26,033856,48
01,26,034355,48
01,26,034854,48
01,26,035353,48
01,26,035852,48
01,26,040351,48
01,26,040850,48
01,26,041349,48
01,26,041849,48
01,26,042348,48
01,26,042847,48
01,26,043346,48
01,26,043845,48
01,26,044343,48
01,26,044842,48
01,26,045341,49
01,26,045840,49
01,26,050339,49
01,26,050838,48
01,26,051337,48
01,26,051836,48
01,26,052335,48
01,26,052834,48
01,26,053333,48
01,26,053832,48
01,26,054331,48
01,26,054831,48
01,26,055330,48
01,26,055829,48
01,26,060328,48
01,26,060827,48
01,26,061327,48
01,26,061826,48
01,26,062325,48
01,26,062825,48
01,26,063323,48
01,26,063823,48
01,26,064324,48
01,26,064823,48
01,26,065322,48
01,26,070708,48
01,26,071207,48
01,26,071706,48
01,26,074303,48
01,26,074802,48
01,26,075301,48
01,26,075800,48
01,26,080259,48
01,26,080758,48
01,26,081257,48
01,26,081756,48
01,26,082255,48
01,26,082753,48
01,26,083252,48
01,26,083751,47
01,26,084250,47
01,26,084749,47
01,26,085249,47
01,26,085748,47
01,26,090247,47
01,26,090746,47
01,26,091244,47
01,26,091743,47
01,26,092242,47
01,26,092741,48
01,26,093240,48
01,26,093739,49
01,26,094238,49
01,26,094737,49
01,26,095236,49
01,26,095735,49
01,26,100234,50
01,26,100733,50
01,26,101232,51
01,26,101731,51
01,26,102230,52
01,26,102729,52
01,26,103228,52
01,26,103727,52
01,26,104226,52
01,26,104724,53
01,26,105224,53
01,26,105723,53
01,26,110223,53
01,26,110935,54
01,26,111434,54
01,26,111934,54
01,26,112433,55
01,26,112932,55
01,26,113431,55
01,26,113930,56
01,26,114429,56
01,26,114928,56
01,26,121526,57
01,26,122025,57
01,26,122524,57
01,26,123023,57
01,26,123522,57
01,26,124020,57
01,26,124519,58
01,26,125018,58
01,26,125517,59
01,26,130016,59
01,26,130515,59
01,26,131014,59
01,26,131513,59
01,26,132012,59
01,26,132511,60
01,26,133010,60
01,26,133509,60
01,26,134008,60
01,26,134507,60
01,26,135006,60
01,26,135505,60
01,26,140004,60
01,26,140504,60
01,26,141003,60
01,26,141502,60
01,26,142002,60
01,26,142501,60
01,26,143000,60
01,26,143459,60
01,26,143958,61
01,26,144458,61
01,26,144957,61
01,26,145456,60
01,26,145955,60
01,26,150453,61
01,26,150953,61
01,26,151452,61
01,26,151951,61
01,26,152450,61
01,26,152950,61
01,26,153449,61
01,26,153948,60
01,26,154447,60
01,26,154946,60
01,26,155445,59
01,26,155944,59
01,26,160443,59
01,26,160942,59
01,26,161441,58
01,26,161940,58
01,26,162440,58
01,26,162939,57
01,26,163438,57
01,26,163937,57
01,26,164436,57
01,26,164935,57
01,26,165434,57
01,26,165934,57
01,26,170433,57
01,26,170932,56
01,26,171431,56
01,26,171930,56
01,26,172429,56
01,26,172929,56
01,26,173427,55
01,26,173927,55
01,26,174426,55
01,26,174925,55
01,26,175424,55
01,26,175923,55
01,26,180422,55
01,26,180922,55
01,26,181421,55
01,26,181920,55
01,26,182419,54
01,26,182918,54
01,26,183417,54
01,26,183916,54
01,26,184415,54
01,26,184914,54
01,26,185413,54
01,26,185912,54
01,26,190411,54
01,26,190911,54
01,26,191410,54
01,26,191910,54
01,26,192410,54
01,26,192909,54
01,26,193408,54
01,26,193907,54
01,26,194406,53
01,26,194906,53
01,26,195405,53
01,26,195904,53
01,26,200403,53
01,26,200904,53
01,26,201403,53
01,26,201902,53
01,26,202401,53
01,26,202900,53
01,26,203359,53
01,26,203858,53
01,26,204358,53
01,26,204900,53
01,26,205403,53
01,26,205904,53
01,26,210403,53
01,26,210905,53
01,26,211405,53
01,26,211906,53
01,26,212406,52
01,26,212905,52
01,26,213404,52
01,26,213903,52
01,26,214403,52
01,26,214901,52
01,26,215401,52
01,26,215905,52
01,26,220406,52
01,26,220905,52
01,26,221404,52
01,26,221903,52
01,26,222403,52
01,26,222903,52
01,26,223402,52
01,26,223902,52
01,26,224401,52
01,26,224900,51
01,26,225400,51
01,26,225859,51
01,26,230359,51
01,26,230858,51
01,26,231357,51
01,26,231856,51
01,26,232356,51
01,26,232855,51
01,26,233354,51
01,26,233854,51
01,26,234352,50
01,26,234852,50
01,26,235351,50
01,26,235850,50
01,27,000349,50
01,27,000848,50
01,27,001347,49
01,27,001846,49
01,27,002345,49
01,27,002844,49
01,27,003344,48
01,27,003843,48
01,27,004342,48
01,27,004841,48
01,27,005340,48
01,27,005839,48
01,27,010338,48
01,27,010837,48
01,27,011336,48
01,27,011836,48
01,27,012334,48
01,27,012834,47
01,27,013332,47
01,27,013831,47
01,27,014331,47
01,27,014830,47
01,27,015329,47
01,27,015828,47
01,27,020327,47
01,27,020826,47
01,27,021325,47
01,27,021824,47
01,27,022323,47
01,27,022822,47
01,27,023322,47
01,27,023821,47
01,27,024320,47
01,27,024819,46
01,27,025318,46
01,27,025817,46
01,27,030317,46
01,27,030817,46
01,27,031316,46
01,27,031815,46
01,27,032315,46
01,27,032814,46
01,27,033314,46
01,27,033813,46
01,27,034312,46
01,27,034811,46
01,27,035311,46
01,27,035810,46
01,27,040309,46
01,27,040808,46
01,27,041308,46
01,27,041807,46
01,27,042306,46
01,27,042805,46
01,27,043304,46
01,27,043803,46
01,27,044302,45
01,27,044801,45
01,27,045300,45
01,27,045759,45
01,27,050258,45
01,27,050757,45
01,27,051256,45
01,27,051755,45
01,27,052254,45
01,27,052754,45
01,27,053253,45
01,27,053752,45
01,27,054251,45
01,27,054750,45
01,27,055249,45
01,27,055748,45
01,27,060247,45
01,27,060747,45
01,27,061246,45
01,27,061745,45
01,27,062244,45
01,27,062743,44
01,27,063242,44
01,27,063741,44
01,27,064240,44
01,27,064739,44
01,27,065238,44
01,27,065737,44
01,27,070236,44
01,27,070735,44
01,27,071235,43
01,27,071734,43
01,27,072232,44
01,27,072731,44
01,27,073231,44
01,27,073730,44
01,27,074229,44
01,27,074728,44
01,27,075227,44
01,27,075726,44
01,27,080225,44
01,27,080724,44
01,27,081224,44
01,27,081723,44
01,27,082222,44
01,27,082721,44
01,27,083220,44
01,27,083718,44
01,27,084217,44
01,27,084716,45
01,27,085215,45
01,27,085714,45
01,27,090213,45
01,27,090712,45
01,27,091211,46
01,27,091710,46
01,27,092209,46
01,27,092708,46
01,27,093208,46
01,27,093707,46
01,27,094206,47
01,27,094705,48
01,27,095204,48
01,27,095703,48
01,27,100202,48
01,27,100701,48
01,27,101200,49
01,27,101659,49
01,27,102158,49
01,27,102657,51
01,27,103156,51
01,27,103655,51
01,27,104154,51
01,27,104653,52
01,27,105152,53
01,27,105651,53
01,27,110150,53
01,27,110649,53
01,27,111148,53
01,27,111647,53
01,27,112146,54
01,27,112645,54
01,27,113143,54
01,27,113642,55
01,27,114142,55
01,27,114640,55
01,27,115140,55
01,27,115639,55
01,27,120138,56
01,27,120637,56
01,27,121136,56
01,27,121635,56
01,27,122134,56
01,27,122633,57
01,27,123132,57
01,27,123631,58
01,27,124130,58
01,27,124629,58
01,27,125128,58
01,27,125627,58
01,27,130126,58
01,27,130625,59
01,27,131124,59
01,27,131623,59
01,27,132122,59
01,27,132621,59
01,27,133120,59
01,27,133618,59
01,27,134118,59
01,27,134617,59
01,27,135116,59
01,27,135614,60
01,27,140114,60
01,27,140612,60
01,27,141112,60
01,27,141611,60
01,27,142110,60
01,27,142609,59
01,27,143108,59
01,27,143607,59
01,27,144106,59
01,27,144605,59
01,27,145104,59
01,27,145604,59
01,27,150103,59
01,27,150603,59
01,27,151102,59
01,27,151601,59
01,27,152100,58
01,27,152559,58
01,27,153058,58
01,27,153557,58
01,27,154056,58
01,27,154556,58
01,27,155055,58
01,27,155554,58
01,27,160053,58
01,27,160552,58
01,27,161051,58
01,27,161550,58
01,27,162049,58
01,27,162548,58
01,27,163047,58
01,27,163546,57
01,27,164045,57
01,27,164544,57
01,27,165043,57
01,27,165542,57
01,27,170042,57
01,27,170541,57
01,27,171040,56
01,27,171539,56
01,27,172038,56
01,27,172537,56
01,27,173036,55
01,27,173535,55
01,27,174034,55
01,27,174533,55
01,27,175032,55
01,27,175531,55
01,27,180030,54
01,27,180529,54
01,27,181029,54
01,27,181528,54
01,27,182027,54
01,27,182526,54
01,27,183024,54
01,27,183523,54
01,27,184022,54
01,27,184522,53
01,27,185021,53
01,27,185520,53
01,27,190019,53
01,27,190519,53
01,27,191018,53
01,27,191517,53
01,27,192016,53
01,27,192515,53
01,27,193014,53
01,27,193513,53
01,27,194012,53
01,27,194512,53
01,27,195011,52
01,27,195510,52
01,27,200010,52
01,27,200509,52
01,27,201008,52
01,27,201507,52
01,27,202006,52
01,27,202505,52
01,27,203005,52
01,27,203505,52
01,27,204006,52
01,27,204507,51
01,27,205007,51
01,27,205506,51
01,27,210008,51
01,27,210509,51
01,27,211009,51
01,27,211509,51
01,27,212008,51
01,27,212510,51
01,27,213011,51
01,27,213510,51
01,27,214009,51
01,27,214508,51
01,27,215008,51
01,27,215507,51
01,27,220008,51
01,27,220507,51
01,27,221009,51
01,27,221508,51
01,27,222007,51
01,27,222507,51
01,27,223006,51
01,27,223509,51
01,27,224008,51
01,27,224507,51
01,27,225006,51
01,27,225505,51
01,27,230005,51
01,27,230505,50
01,27,231004,50
01,27,231503,50
01,27,232003,50
01,27,232502,50
01,27,233002,50
01,27,233501,50
01,27,234000,50
01,27,234459,50
01,27,234958,50
01,27,235458,50
01,27,235957,50
01,28,000457,50
01,28,000956,50
01,28,001455,50
01,28,001954,50
01,28,002453,50
01,28,002952,50
01,28,003451,50
01,28,003950,50
01,28,004449,50
01,28,004948,50
01,28,005447,50
01,28,005946,50
01,28,010444,50
01,28,010944,50
01,28,011443,50
01,28,011942,50
01,28,012441,50
01,28,012940,50
01,28,013439,50
01,28,013939,50
01,28,014437,50
01,28,014937,50
01,28,015436,50
01,28,015935,50
01,28,020434,50
01,28,020934,51
01,28,021433,51
01,28,021932,51
